rank,smiles,postera_code
1733,CC(C)(O)c1cnc(/C=C/c2cc(O)cc(O)c2)cn1,VIT-UNK-026-7
1734,O=C1C(c2ccccc2)N2CCCC(O)C2C2CN(Cc3cccs3)CCN12,MAK-UNK-b1d-11
1735,[NH3+]CC1OC(C2CCCC(CCC=O)C2)Cc2c1ccc(O)c2O,MAK-UNK-011-10
1736,CSCc1cc(C(N)=O)c(CS)cc1C(N)=O,PHI-UNK-c3a-3
1737,NS(=O)(=O)c1ccc(N2CCC(c3ccc(Br)s3)CC2)cc1,WAR-XCH-b72-5
1738,CC(=O)N1CCN(C(F)(F)c2ccc(Br)s2)CC1,JOH-UNI-27a-31
1739,O=C(SCF)C1CCN(C(=O)C2CCCC2)CC1,GIA-UNK-995-13
1740,O=C(Nc1cccnc1)c1cc(Cl)cc(Oc2ccccc2)c1,CHR-SOS-709-18
1741,CCNc1ncc(C#N)cc1N(C)c1cn(C(C)=O)c2ccccc12,GAB-REV-df6-10
1742,CC(=O)C=CC1(Cc2ccccc2)COC(Cn2cc3c(n2)CC(NC(N)=[NH2+])C3c2nc(Cc3ccccc3)co2)=N1,ABH-HOE-8c8-1
1743,CCNc1ccc(F)c(Cc2cc(F)cc(NCC(=O)Nc3ccc(F)nc3)c2)n1,BEN-VAN-ed8-5
1744,O=[N+]([O-])c1ccc(-n2nc(-c3ccc(Br)cc3)cc2-c2ccc(F)cc2)c([N+](=O)[O-])c1,VID-DNY-1d2-12
1745,O=C(c1cc2sccc2s1)N1CCOC(CN2CCOCC2)C1,JAR-KUA-672-1
1746,Cc1cncc(N(Cc2ncc[nH]2)C(=O)Cn2c(-c3scnc3C)nc3ccccc32)c1,BAR-COM-4e0-32
1747,O=C(NCCN1CCCCC1)[C@H]1CC(Cc2cccnc2)=C[C@H]1c1cccc(Cl)c1,DAR-DIA-43a-15
1748,NS(=O)(=O)c1ccc2scc(CN3CCC(O)CC3)c2c1,TRY-UNI-1fd-4
1749,C=CCN[C@H]1C[C@@H]1NC(=O)N(CNS(=O)(=O)C1CCCCC1)Cc1cc(C)on1,ALI-DIA-59c-4
1750,Cc1nc(CCn2c(C3CCC(=O)N3)nnc2N2CCOC(C)(C)C2)n[nH]1,KUS-THE-322-5
1751,O=C(Nc1cccnc1)Nc1ccc(Cl)s1,DAR-DIA-842-4
1752,CS(=O)(=O)NCCc1cc(Cl)cc2cc(S(N)(=O)=O)[nH]c12,BEN-DND-362-9
1753,Cc1ccc(Oc2cccc(NC(=O)NCc3cnnn3C)c2)c(C)c1,BAR-COM-4e0-48
1754,O=C(Nc1ccc(N(Cc2ccsc2)C(=O)Cc2cccnc2)cc1)c1ccccc1,RUT-UNI-630-2
1755,O=C(Nc1ccccc1)c1cc(Cl)ccc1O,CHR-SOS-709-7
1756,CC(=O)N1Cc2ccccc2C(C2CCc3ccc(S(N)(=O)=O)cc3N2C)C1,HEI-REL-0c9-6
1757,Cc1ccncc1NC(=O)CNC(=O)c1ccc2nc[nH]c2c1,GAB-REV-70c-5
1758,Cc1ccc2nn(-c3cc(C(=O)c4cc(-n5nc6ccc(C)cc6n5)c(O)cc4O)c(O)cc3O)nc2c1,HO -KAN-2ec-1
1759,O=C(S)C1CCN(C(=O)C2CCCCC2)CC1,GIA-UNK-5ec-2
1760,NS(=O)(=O)c1ccc2c(c1)CCN(CC(=O)Nc1cccnc1)C2,TAM-UNI-c14-13
1761,N#Cc1ncc(N2CCCOCC2)cc1C(=O)Nc1cccnc1,JOH-UNI-abd-2
1762,COc1cc(-c2cccs2)cc(CS(=O)(=O)Nc2c(C)ccnc2F)n1,AGN-NEW-931-6
1763,CC(=O)N1CCO[C@@H](c2ccc(F)cc2C[C@H](C)Nc2ccc(C#N)cn2)C1,BEN-VAN-77c-7
1764,O=C(C(=O)N1CCN(C(=O)c2cccc(Cl)c2)CC1)c1c[nH]c2cnccc12,CAR-INS-33b-2
1765,CNC(=O)[C@@H]1CCC[C@H]1c1ccsc1-c1ncc(NC)cn1,BEN-VAN-d2b-7
1766,Cc1c(N)cncc1NC(=O)CC1CCCCC1,TRY-UNI-714-1
1767,CS(=O)(=O)NCCC(C(=O)Nc1cccnc1)c1ccccc1,ADA-UNI-f8e-2
1768,Cc1ccncc1NS(=O)(=O)/C=C/NC(=O)c1cccs1,AGN-NEW-931-5
1769,CNC(=O)N=[S@@](C)(=O)c1ccc(C(=O)OC)cn1,DAV-AUT-7eb-3
1770,C#Cc1cccc(CN(C(=O)Nc2c(CN3CCOCC3)ccnc2C)c2nccc(C(C)C)n2)n1,AGN-NEW-817-1
1771,O=S(=O)(/C=C/c1cccnc1)c1cccc(-c2ccc(F)cc2F)c1,AGN-NEW-891-7
1772,O=C(O)CCC1=CC2C(NC(=O)Nc3cccc(O)c3)=CNC2N=C1,JAN-LUN-3e0-5
1773,NS(=O)(=O)c1ccc(N2CCC(N3CCC(Sc4cccc5ccccc45)CC3)CC2)cc1,WAR-XCH-b68-52
1774,CCOc1ccccc1/C=C/C(=O)c1cc(I)cc(I)c1O,DR.-SHR-2ae-10
1775,O=C(Oc1cncc(Cl)c1)c1ccc(-c2ccc(Cl)cc2)o1,OLE-CAR-5b1-5
1776,CC(=O)Nc1cnccc1NC1CCC(C2CCCCC2)CC1,MAK-UNK-f24-20
1777,Cc1cccnc1NC(=O)c1cccc(-c2ccc3c(c2)NNN=C3)c1,JAS-UNI-326-2
1778,CC(=O)NCCN1CCC(CNS(C)(=O)=O)(CC(=O)Nc2cnccc2C)CC1,SIM-DE -163-1
1779,NS(=O)(=O)c1ccc(N2CCC(COc3cccc(Cl)c3)CC2)cc1,WAR-XCH-b68-17
1780,NS(=O)(=O)c1ccc(N2CCC(CN3CCCC(c4ccsc4)C3)CC2)cc1,WAR-XCH-b72-29
1781,CN(C)C(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)C(=O)N1CCN(c2ccccc2)CC1,MAR-SOS-82e-3
1782,CC(=O)N1CCN(C/C=C/C(=O)c2ccc(S(N)(=O)=O)cc2)CC1,JAN-GHE-1d9-10
1783,CSC(=O)[C@H](NCC(=O)CCc1ccccc1)[C@@H](C)O,LAU-FAC-847-1
1784,CC(=O)N1CCN(Cc2ccc(-c3cc(C)ncn3)c(F)c2Cl)CC1,BEN-VAN-c98-13
1785,O=C(CCl)CNc1cncc(CCNC(=O)c2cccc(Cl)c2)c1,NIM-UNI-6ee-2
1786,Cc1ccn2c(-c3cnn(C)c3)c(-c3ccc(F)cc3)nc2n1,ÁLV-UNI-7ff-41
1787,O=C(NC1=CC=C(F)C1)Nc1ccc(C(=O)Nc2cn[nH]c2)cc1,CAS-DEP-e17-4
1788,CC(=O)N1CCN(S(=O)(=O)c2c(F)cccc2F)CC1,MAK-UNK-643-6
1789,CCC(=O)NCCC1CCc2ccc3c(c21)CCC3,ANT-OPE-997-2
1790,CC(=O)Nc1cnccc1CCC1[NH2+]Cc2cn(C3CCCCC3)nc21,MAK-UNK-f24-23
1791,O=C(c1ccccc1)N1C[C@@H](C[NH2+]Cc2c[nH]cn2)[N@@H+]2CC[C@H]1C2,FRA-BIO-8bf-13
1792,CN(C)Cc1c[nH]c2c(N3CCCCCC3)cc(CF)cc12,DAR-DIA-eac-22
1793,CC(=O)NCCc1cccc(CN2CCN(C(C)=O)CC2)c1,WIL-LEE-23e-3
1794,CNC(=O)Nc1sc2ccccc2c1C(=O)N1CCC(N2CCCC3(C2)C(=O)N2CCCCN2C3=O)CC1,VOL-CHA-cc8-2
1795,CC(=O)N1CCN(C(c2cccs2)C2C(O)CCCN2Cc2ccccc2)CC1,MAK-UNK-b1d-6
1796,NS(=O)(=O)c1cc2c(cc1Cl)NCN(CCC(=O)Nc1cccnc1)S2(=O)=O,ALB-THE-e2b-1
1797,O=C(CCl)c1ccc(Br)c2[nH]c(=O)n(-c3cccnc3)c12,NIM-UNI-0ea-1
1798,O=S1(=O)CCC(N2CCN(S(=O)(=O)c3ccccc3)CC2)CC1,GIA-UNK-eaa-2
1799,CS(=O)(=O)NCCc1cccc(C(=N)N)c1,MAK-UNK-274-15
1800,CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,TOM-OIS-cbf-1
1801,CNC(=O)c1ccccc1C(=O)c1ccccc1NC(=O)Nc1cccnc1,STE-LAU-aaf-1
1802,O=C(CC1(c2ccccc2)CCCC1)Nc1cccnc1,CHR-SOS-f73-4
1803,CN(C)CCc1c[nH]c2ccc(S(N)(=O)=O)cc12,ANT-OPE-47f-4
1804,O=C(SCF)C1CCN(C(=O)c2ccccc2)CC1,GIA-UNK-995-10
1805,C=S(=C)(c1ccsc1)N1CCN2C(=O)c3ccncc3NC2C1,MAK-UNK-bdd-6
1806,C[NH2+]Cc1cc(-c2ccc(OC(=O)c3ccc(S(N)(=O)=O)cc3)cc2F)n(S(=O)(=O)c2cccnc2)c1,MAK-UNK-de9-7
1807,NS(=O)(=O)c1ccc(C2CCC(CN3CCN(C(O)CCl)CC3)S2)cc1O,DAV-CRI-de9-2
1808,Oc1cccc(CC2NCC(C(O)CF)c3cc(C4CCNC4)c4c(c32)CCNC4)c1,VIT-UNK-6e6-2
1809,O=C(Nc1cccnc1)Nc1nc(Cl)co1,DAR-DIA-842-8
1810,C#CC(=O)c1ccc(S(N)(=O)=O)c2cc(CN)n(CN3CCC(O)CC3)c12,HAR-NEW-e34-2
1811,CC(=O)N1CCN(S(=O)(=O)c2cccc(Cl)c2)[C@@H](NCCc2ccccc2)C1,BEN-DND-362-1
1812,O=C(Nc1cccnc1)c1cc(Cl)cc(-c2ccccc2)c1O,CHR-SOS-709-13
1813,COc1ccc2c(c1)CCCC2CNc1cn[nH]c(=O)c1Cl,AUS-ARG-7cf-3
1814,CC(=O)NCCc1c[nH]c2c(N3CCN(C(=O)Cc4c[nH]c5ncccc45)CC3)cc(F)cc12,MAK-UNK-105-12
1815,CCc1cc(Cl)nc(Cl)c1C1=CN(CN2CCCC2=O)[C@H](c2ncc[nH]2)C=C1,BEN-VAN-578-2
1816,COc1ccc2cccc(CCNC(C)=O)c2c1,JOH-MSK-ec6-3
1817,CCNc1ncc(C#N)cc1N(C)c1ccc(S(N)(=O)=O)cc1,GAB-REV-df6-17
1818,CCc1cc(NC2CCCCC2)c2c(c1)c(CN(C)C)cn2C(C)=O,DAR-DIA-eac-17
1819,NS(=O)(=O)c1ccc2c(N3[Se]C4C=CC=CC4C3=O)cccc2c1,AMI-CSI-2ea-9
1820,Cc1cc(-c2c(-c3ccc(F)cc3)nn3nc(C)ccc23)[nH]n1,ÁLV-UNI-7ff-36
1821,NS(=O)(=O)c1ccc2c(c1)CN(CC(=O)NCc1c[nH]c3ncccc13)CCC2,TAM-UNI-c14-9
1822,O=C(C(Nc1nc2ccccc2[nH]1)c1ccccc1O)N1CCN(Cc2cccs2)CC1,MAK-UNK-b1d-1
1823,[NH3+]CC1OC(C2CCCC([NH2+]CCO)C2)Cc2c1ccc(O)c2O,MAK-UNK-011-13
1824,O=S(=O)(c1ccc(Cl)s1)N(c1cc2c(s1)CCCC2)C1CCC(O)CC1,WAR-XCH-bdd-31
1825,O=C(Cc1cc2cccnc2[nH]1)Nc1ccc(Cl)s1,DAR-DIA-842-17
1826,O=C(Nc1cccnc1)Nc1ccsc1,DAR-DIA-842-1
1827,CC(=O)Nc1cnccc1CCC/C=C/NC1CCCCC1,MAK-UNK-f24-24
1828,CNC(=O)[C@@H]1CCC[C@H]1c1cc(F)sc1-c1ncc(NC)cn1,BEN-VAN-d2b-8
1829,CC(=O)NCCn1cc(CC(=O)Nc2cccnc2)c2ccccc21,DUN-NEW-f8c-9
1830,N=C(Nc1ccc(F)cc1)Nc1cccnc1,ISA-SCH-8e9-1
1831,NS(=O)(=O)CSCCc1cscc1C[NH+]1CCC(O)CC1,MAK-UNK-1cb-5
1832,NC(=O)NCCC1=CNC2C(CCN3CCCOCC3)=CC(F)=CC12,ORN-MSD-f9d-1
1833,CCc1cc(OC2CCCCC2)c2c(S(=O)(=O)c3ccccc3)cn(CN(C)C)c2c1,DAR-DIA-eac-3
1834,CCCc1c[nH]c2c(Oc3nccc(C)c3F)cc(F)c(Cl)c12,BEN-VAN-d8f-3
1835,CC(Cc1cc(-c2ccccc2F)n(S(=O)(=O)c2cccnc2)c1)OC(=O)c1ccc(S(N)(=O)=O)cc1,MAK-UNK-de9-11
1836,Cc1ccncc1NC(=O)NC1(C#Cc2cn(C)cn2)CCCCC1,CHR-SOS-6c4-13
1837,CS(=O)(=O)c1ccc(CNc2nc3ccccc3[nH]2)s1,JAR-KUA-672-12
1838,CC(=O)N1C(CNS(=O)(=O)c2ccc(C)cc2)CN(C(O)c2cccs2)C2CC(=O)N(c3cnccc3C)C21,DOU-UNK-b53-4
1839,CN1CCN(C(O)Cc2cncnc2)CC1,AND-WAB-bfd-2
1840,O=C(Nc1ccccc1O)C1CCN(N2Cc3ccccc3C(c3ccccc3)C2)CC1,JAR-IMP-ed4-17
1841,O=C(Nc1c[nH]cn1)Nc1cc2[nH]cc(CCc3ncc[nH]3)c2s1,SAL-INS-cba-2
1842,O=C(CCl)C1([NH2+]Cc2cc(-c3ccccc3F)n(S(=O)(=O)c3cccnc3)c2)Cc2ccccc2C(c2ccccc2)C1,MAK-UNK-702-4
1843,CCc1cc(OC2CC[NH+](C)CC2)c2c(c1)c(CN(C)C)cn2Cc1ccccc1,DAR-DIA-eac-7
1844,O=C(Nc1cccnc1)NC1CCC(F)CC1,FRA-FAC-9ed-3
1845,C1=CC2N=C(c3cnc4ccccc4n3)OC2C=C1,DR.-DNY-5c7-1
1846,Cc1ccncc1NC(=O)CCCCC(=N)N,PET-SGC-6e7-1
1847,CC(C)CN1CCN(c2ccc(C3NC(=O)c4ccccc43)cc2S(N)(=O)=O)CC1,DR -UNK-640-1
1848,Cn1c2cccc(C(=O)O)c2nc2ccc3c(-c4ccccc4)c(=O)[nH]c(=O)c3c21,BER-UNK-c44-2
1849,C[C@H](C(=O)[O-])c1ccc2c(c1)[nH]c1ccc(F)cc12,MAK-UNK-0d6-1
1850,[NH3+]CC1OC(C2CCC[NH+](Cc3cscn3)C2)Cc2c1ccc(O)c2O,MAK-UNK-208-7
1851,C[C@H](C([O])=O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12,MAK-UNK-0d6-14
1852,CS(=O)(=O)NCC(CC(=N)N)c1ccccc1,MAK-UNK-274-6
1853,NS(=O)(=O)c1ccc(N2CCC(CSc3ccc(Cl)s3)CC2)cc1,WAR-XCH-b72-40
1854,CCn1nccc1NC(=O)N1CCCCCO1,RAF-POL-8f8-1
1855,Cn1ccc(C(=O)NC(Cc2ccccc2)C(=O)C(=O)NCc2ccccn2)n1,MAR-SOS-82e-6
1856,O=C([O-])c1cc(CC2CCCCC2)ccc1NS(=O)(=O)NCCc1ccccc1,MAK-UNK-194-11
1857,CCNc1ccc(-c2cccc(=O)[nH]2)cn1,ANN-UNI-263-1
1858,O=C(CCc1cccc(-c2cccc(=O)[nH]2)c1)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C(=O)N1CCN(S(=O)(=O)c2ccccc2)CC1,HUB-UNK-984-10
1859,Cc1c(N)cncc1NC(=O)Cc1cccc(C#N)c1,TRY-UNI-714-19
1860,N#Cc1cncc(NC(=O)Nc2cccnc2)c1Oc1ccccc1,CHR-SOS-363-3
1861,CC(=O)N1CCC(S(=O)(=O)c2ccccc2Cl)CC1,JON-UIO-066-5
1862,NC(=O)CCCCC(=O)N1CCN(Cc2cccc(F)c2)CC1,VIT-UNK-2a0-3
1863,C[C@H]1C[C@H](C(=O)N2Cc3cccnc3C2)CO1,RAF-POL-950-16
1864,CCNc1ncc(C#N)cc1CCC(=N)N,PET-SGC-9a4-1
1865,CC(=O)N1CCO[C@H]([C@H]2COc3ccc(C[C@@H](C)Nc4ccc(C#N)cn4)cc3O2)C1,BEN-VAN-77c-13
1866,CS(=O)(=O)Nc1cccc(C(=O)OCC(=O)Nc2cccc(N3CCCC3=O)c2)c1,MAK-UNK-915-4
1867,N#CN1CCN(C2(N3CCCOCC3)CCO2)CC1,JOH-UNI-27a-18
1868,CCC(C)N1CCN(c2ccc(C3NC(=O)c4ccccc43)cc2S(N)(=O)=O)CC1,DR -UNK-640-7
1869,NS(=O)(=O)Cc1cccc(CC(=O)Nc2cccnc2)c1,CHA-MCP-852-5
1870,CNc1cnc(-c2sccc2[C@@H]2CCC[C@H]2C(=O)NC(=O)OC(F)(F)F)nc1,BEN-VAN-d2b-20
1871,Cc1cc2[nH]c3cc([C@H](C)C(=O)[O-])ccc3c2cc1Cl,MAK-UNK-0d6-16
1872,CNC(=O)OC1CCN(Cc2ccccc2)CC1,GIA-UNK-595-5
1873,CCNc1ncc(C#N)cc1CCc1cccc(C(N)=O)c1,GAB-REV-df6-1
1874,CC(=O)N1CCN(C(C(=O)N2CCN(S(=O)(=O)c3cccc(F)c3)CC2)c2cccs2)CC1,MAK-UNK-902-7
1875,CCc1c[nH]c2c(OC3CCN(C(C)=O)CC3)cc(F)c(Cl)c12,BEN-VAN-d8f-26
1876,CC(=O)NC1CCC(C2Cc3c(ccc(O)c3O)C(C[NH3+])O2)CC1,MAK-UNK-c7a-15
1877,O=C(CCc1ccoc1OCO)OC(=O)NC(=O)OC(=O)C(=O)CCCC1=CCC=CO1,WIL-LEE-364-23
1878,O=c1c(O)c(-c2ccc(O)cc2)oc2c(O)c(O)cc(O)c12,PA -PI -d31-3
1879,CC(C)(C#N)NC(=O)c1ccccc1S(N)(=O)=O,WIL-NOV-649-6
1880,NS(=O)(=O)N1CCOC(c2cccc(N3CCC(O)CC3)c2)C1,MAK-UNK-1cb-8
1881,Oc1cc(O)cc(CC2CC(CC3CCNC3)C(C(O)CCl)CN2)c1,VIT-UNK-525-1
1882,CNC(=O)NCC1C(CCl)CC2CN(S(=O)(=O)c3cc(C)c(C(=O)OC)cc3C)CCC21,JON-UIO-0c6-1
1883,CC[NH+](C)CC[NH+]1CCCOCC1,MAK-UNK-995-3
1884,Cc1ccn2c(-c3cccnc3)c(-c3ccc(F)cc3)nc2n1,ÁLV-UNI-7ff-38
1885,Cc1ccc(NC(=O)Cc2cc3cccnc3[nH]2)s1,DAR-DIA-842-18
1886,CC(=O)Nc1cnccc1C(=O)N1CCN(S(=O)(=O)c2ccsc2)CC1,MAK-UNK-726-1
1887,NS(=O)(=O)c1ccc(N2CCC(Nc3ccc(F)cc3)CC2)cc1,WAR-XCH-b68-26
1888,O=C(S)C1CCN(Cc2ccccc2)CC1,GIA-UNK-5ec-3
1889,CC(=O)Nc1cnccc1-c1ccc(NC(=O)Nc2ccccc2)cn1,MAK-UNK-129-8
1890,COc1cc(NC(=O)C(=O)[C@H](C[C@@H]2CCNC2=O)NC(=O)[C@H](CC(C)C)NC(=O)N(Cc2ccccc2)C2CCCCO2)cc(OC)c1,YUN-WES-58b-9
1891,O=C(NC(=O)c1ccccc1)NC1CCCCC1,ZAC-WAB-b02-1
1892,CCN/C=C1/C(=O)C(c2ccncc2NC(C)=O)=NC=C1CCNC(=O)NC1CCCCC1,MAK-UNK-f24-15
1893,NS(=O)(=O)c1ccc2c(c1)N(CCNC(=O)Nc1cccnc1)CCC2,PET-SGC-598-1
1894,CC1COC(c2ccc([S@](C)(=N)=O)cc2)CN(C)C1=O,MIK-CHE-f7b-1
1895,O=C(Cc1ccccc1)Nc1c[nH]c2nccc(NC(=O)NC3CCCCC3)c12,DAR-DIA-033-13
1896,NS(=O)(=O)c1ccc(-c2ccsc2)cc1,WAR-XCH-b72-3
1897,Cc1cccc(NC2CCN(c3ccc(S(N)(=O)=O)cc3)CC2)c1,WAR-XCH-b68-27
1898,CCc1cc(-c2ccc(CN3CCN(C(C)=O)CC3)cc2Cl)ncn1,BEN-VAN-c98-5
1899,CN(C)CCc1c[nH]c2ccc(CS(N)(=O)=O)cc12,ANT-OPE-47f-2
1900,Cc1ccc(OCC([NH3+])C(=O)c2ccsc2)cc1,MAK-UNK-ace-1
1901,C[NH2+]Cc1cc(-c2cc(N3CCCc4ccc(S(N)(=O)=O)cc43)ccc2F)n(S(=O)(=O)c2cccnc2)c1,MAK-UNK-9a6-23
1902,CS(=O)(=O)NC(Cc1ccccc1)c1nnc(CN2CCC=C(F)C2)s1,MAK-UNK-814-8
1903,CCC1=CN(CC[NH+](C)C)CC(C2(c3ccc(Cl)cn3)CC2)C1,DAR-DIA-a80-1
1904,Cc1ccncc1NC(=O)CCNc1ccc2[nH]ncc2c1,GAB-REV-70c-12
1905,CCOc1cnc(-c2cnc(Cl)cc2C)cc1-c1cc(Cl)cc(C(=O)Nc2ccco2)c1,BEN-VAN-578-20
1906,N=C(N)NCCC[C@H](NC(=O)[C@@H](CO)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CO)C(=O)O,SAL-INS-68b-11
1907,Cc1ccncc1NC(=O)CC1(c2cccc(S(N)(=O)=O)c2)CCC1,CHR-SOS-e96-6
1908,O=C(CN1CCCC[C@@H]1CN1CCC(O)CC1)Nc1cccnc1,BEN-DND-362-11
1909,COC(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)C(=O)N1CCN(c2ccccc2)CC1,MAR-SOS-82e-1
1910,O=C(CCl)c1cccc2c1n(-c1cccnc1)c(=O)n2-c1ccccc1,NIM-UNI-0ea-4
1911,NS(=O)(=O)c1cccc(OC2(CC(=O)Nc3cccnc3)CCC2)c1,CHR-SOS-70e-10
1912,COc1ccc(C2(CC(=O)N3CCC(C(N)=O)CC3)CCCCC2)cc1,WAR-XCH-72a-3
1913,Cc1ccc(S(=O)(=O)N2CCN(C(=O)N(C)Cc3cccnc3)CC2)cc1,SIM-SYN-309-3
1914,Cc1ccncc1NC(=O)Cc1cc(C#N)ccc1CNC(=O)N1CCOCC1,PET-SGC-276-1
1915,O=C(NCc1cccc(-c2cccc(=O)[nH]2)c1)C1=CC=C=CC1Oc1cccc(F)c1,JAS-UNI-326-1
1916,CN(C(=O)[O-])c1ccc2c(c1)[nH]c1ccc(Cl)cc12,MAK-UNK-0d6-13
1917,CC(=O)N1CCN(S(=O)(=O)c2ccsc2)CC1,MAK-UNK-4c6-1
1918,O=C(Nc1ccc(N(Cc2csc(F)c2)C(=O)Cc2cccnc2)cc1)c1ccccc1,RUT-UNI-630-10
1919,NS(=O)(=O)c1ccc(N2CCC(COc3ccc(Br)s3)CC2)cc1,WAR-XCH-b68-21
1920,[NH3+]CC1OC(C2CCCC(O)C2O)Cc2c1ccc(O)c2O,MAK-UNK-208-15
1921,N#Cc1ccc(NC(=O)Nc2cccnc2)cc1,ANN-UNI-263-3
1922,CN1CCN(C(=O)Cc2c(C(=O)NCCc3c[nH]c4ccc(F)cc34)[nH]c3ncccc23)CC1,MAK-UNK-105-14
1923,CC(=O)N1CCN(C(OC(=O)c2cccc(NS(C)(=O)=O)c2)c2ccsc2)CC1,MAK-UNK-902-13
1924,O=C(C1CCCN1C(=O)c1ccccc1)N1CCOCC1,GIA-UNK-d2d-6
1925,CS(=O)(=O)NCCc1cccc(CC(=N)N)c1,MAK-UNK-274-10
1926,CS(=O)(=O)NCCc1cccc2cc(S(N)(=O)=O)ccc12,PET-SGC-85e-2
1927,CCc1c[nH]c2c(OC3CCN(C(C)=O)CC3)cc(F)cc12,BEN-VAN-d8f-25
1928,N#Cc1cccc(NC(=O)Cc2cccnc2)c1,DAR-DIA-23a-4
1929,N#CC(C1C=CC(F)=C1)C1CCN(C(CO)c2cccc(F)c2)CC1,JON-UIO-066-12
1930,O=C(Nc1cccnc1)Nc1ccccc1-c1nnc(CN2CCC=C(F)C2)s1,MAK-UNK-ae3-1
1931,CCNc1nscc1CN1CCC(O)CC1,PET-SGC-39d-1
1932,O=C(c1ccccc1)N(C1CCC(O)CC1)S(=O)(=O)c1ccc(Cl)cc1,WAR-XCH-72a-7
1933,Cc1ccncc1N1C(=O)CCNC1=O,KIM-UNI-60f-2
1934,CS(=O)(=O)Nc1cccc(C(=O)Oc2cccc(N3CCCC3=O)c2)c1,MAK-UNK-915-7
1935,COCC1CCN(c2ccc(S(N)(=O)=O)cc2)CC1,WAR-XCH-b72-23
1936,NS(=O)(=O)c1ccc2c(c1)CCCN2CC(=O)Nc1cccnc1,TAM-UNI-c14-12
1937,[NH3+]CC1OC(C2CCC3CC(C=O)[NH+](CCO)CC3C2)Cc2c1ccc(O)c2O,MAK-UNK-c7a-4
1938,Cc1cc(NC2CCCC2)cc(C(=O)Nc2ccccc2)c1,CAS-DEP-167-2
1939,CCNc1ccc(C#C[NH2+]Cc2cc(-c3ccccc3F)n(S(=O)(=O)c3cccnc3)c2)cn1,MAK-UNK-148-1
1940,COc1cc(Nc2ccc(C3NC(=O)c4ccccc43)cc2S(N)(=O)=O)c(C)cn1,DR -UNK-640-9
1941,CC(=O)NCCc1c[nH]c2c(C(C)NC(C)=O)cc(Cl)cc12,ROB-UNI-b2e-6
1942,C[NH+]1CCC(C2Cc3c(ccc(O)c3O)C(C[NH3+])O2)CC1,MAK-UNK-c7a-3
1943,N#CN1CCN(CN2CCOCCS2(=O)=O)CC1,JOH-UNI-27a-21
1944,CC(=O)NC(C(=O)NC(C#CBr)NCN(CC1C=C(C)C=N1)C(=O)Nc1ccccc1)[C@@H](C)O,MAT-CRI-83f-2
1945,C#Cc1ccnc(CN(C(=O)Nc2c(CN3CCOCC3)ccnc2C)c2nccc(N(C)C)n2)n1,AGN-NEW-c19-1
1946,COc1cc(NC(=O)C(=O)[C@H](C[C@@H]2CCNC2=O)NC(=O)[C@H](CC(C)C)NC(=O)N(Cc2ccccc2)C2CCCCO2)cc(OC)c1,YUN-WES-58b-9
1947,O=C(Nc1cn[nH]c1)Nc1cccc(-c2cccnc2)c1,CAS-DEP-167-4
1948,NS(=O)(=O)c1cc(C2NC(=O)c3ccccc32)ccc1N1CCN(C(=O)c2cnccn2)CC1,DR -UNK-640-6
1949,CC(Cc1ccccc1)(NC(=O)N1CCCCNS(=O)(=O)CC1)C(F)F,RIC-ARG-a8e-4
1950,O=C(CC(=O)N1CCN(Cc2cccs2)CC1)Nc1ccc(Oc2ncccn2)cc1,MAK-UNK-b1d-2
1951,Cc1ccn2c(-c3cccnc3)c(-c3ccc(F)cc3)nc2c1,ÁLV-UNI-7ff-8
1952,C[C@H](C1=C(O)CC(O)=C1)C1(C(=O)O)CC=C(O)CC1C(=O)O,JON-UIO-cc9-6
1953,CCNc1ccc(C#N)cc1CN1CCN(C(C)=O)CC1,KIM-UNI-7d1-2
1954,CC(C)CN1CCN(c2ccc(C3NC(=O)c4ccccc43)cc2S(N)(=O)=O)CC1,DR -UNK-640-1
1955,CC(=O)NC(Cc1ccc(O)cc1)C(=O)N(C)c1nccs1,VOL-CHA-d66-3
1956,[NH2+]c1ccc(F)c(Cc2cccc([NH+]CC(=O)Nc3cccnc3)c2)n1,JOH-UNK-14e-3
1957,C[C@H](C(=O)[O-])c1ccc2c(c1)[nH]c1nnc(Cl)nc12,MAK-UNK-0d6-30
1958,NS(=O)(=O)c1ccc2c(c1)N(CC(=O)Nc1cccnc1)CCC2,TAM-UNI-c14-6
1959,COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1O,PA -PI -d31-4
1960,O=C(Nc1ccc(N(Cc2cc(F)co2)C(=O)Cc2cccnc2)cc1)c1ccccc1,RUT-UNI-630-14
1961,CS(=O)(=O)NCCc1cccc2c3c([nH]c12)CN(S(C)(=O)=O)CC3,ELE-IMP-dfb-4
1962,CC(=O)N(Cc1cn(CC(=O)Nc2cccnc2)nn1)C1CCS(=O)(=O)C1,NIM-UNI-022-2
1963,CN1c2cccc(C(N)=O)c2N=c2cc3c(c(C(N)=O)c21)=Nc1ccccc1O3,BER-UNK-c44-1
